1.469336466992064 0.006655739965875491 
0.9856030824304352 0.015620679519061846 
0.9630616473507845 0.026210594685386012 
0.9399469072591974 0.03583164482867213 
0.9183983915206857 0.04491052202039522 
0.9017198850305816 0.053356575480033794 
0.8853374000811179 0.06303936420018291 
0.8676392729492902 0.07174964217033186 
0.8528451500225723 0.08073957587051542 
0.8393287391882248 0.08986838546064978 
0.8272892214841778 0.09832744994501247 
0.8091846954451918 0.10543819630804926 
0.7944673894066521 0.11379109940266317 
0.7753503358395601 0.12196276304170932 
0.7607101236709694 0.1303587653318137 
0.7498617804234147 0.13756428451815764 
0.7364927796332575 0.14658769311593375 
0.7233450994808404 0.15496999089263344 
0.7102754087570822 0.1600985403374921 
0.6919551647422939 0.1712771933540586 
0.6802555215117788 0.17787138383284096 
0.6690700001383766 0.18503819796718013 
0.6565089420625004 0.19256551976703573 
0.6461541546088585 0.19865052821421167 
0.6336673114558855 0.20716221042583627 
0.6178543562234117 0.2153901128575943 
0.6089313848296701 0.22127982824710446 
0.5988735090632716 0.2282086648116281 
0.583396019021853 0.2375100708761904 
0.5755839861793128 0.2425536707715386 
0.5658499194915648 0.24918771410067594 
0.55211728986727 0.25859884263899774 
0.5446632079802102 0.2639047857659048 
0.5309288106792804 0.27286785622624193 
0.5215745395865016 0.27906621736334725 
0.5120900562720271 0.2871472829824414 
0.5023737846270788 0.29330205001289666 
0.4925308514339232 0.30009391189112433 
0.48296575583131784 0.30702380409316954 
0.47392661481007625 0.3146657044839112 
0.46512717090522293 0.3216689497335055 
0.4558233011338159 0.32820420835332775 
0.4464983429943815 0.33480250717880067 
0.43707631521457363 0.3418066102251498 
0.4279255699241939 0.3485525687401013 
0.41928859419539244 0.35531253868734025 
0.41070361622114276 0.36207036293470873 
0.40220721504114487 0.3686629145302047 
0.39244434797455385 0.3755237806568639 
0.38472824733070726 0.3818667488194013 
0.3764424254838287 0.3882869746167595 
0.3683323909305236 0.3955397382812406 
0.35983145695341473 0.40273322181482907 
0.35179960631205054 0.40948655621224517 
0.3437563984535223 0.4166249919224335 
0.33572078136169176 0.4227177937472089 
0.3273613147783469 0.4296268294052116 
0.3192593359488409 0.43626827517223965 
0.31152641793962466 0.44365171025846484 
0.3031347903567639 0.4508379856004949 
0.29504546140165994 0.4577449836028774 
0.28742896405954516 0.46474337360078194 
0.2797830972632135 0.47199105026731253 
0.272275311305298 0.47952013569114743 
0.2651599996202059 0.48674302250669027 
0.2576330632390579 0.49421961468424547 
0.2501669039649494 0.5016193933537497 
0.24263393490743537 0.5087495985077786 
0.2352405900104095 0.5166082353219237 
0.22794697805366626 0.5241594776204697 
0.21804884958548282 0.5351021037471113 
0.21275420442637824 0.5404255061207084 
0.20402321461975753 0.5507164759622166 
0.1963000226971004 0.5591810405632491 
0.1892161821152633 0.566974439118464 
0.18151031870248424 0.575733947995033 
0.17485960267696238 0.5838668886140195 
0.1672817936340691 0.592739801714075 
0.1603061370652658 0.6017436591177081 
0.15281419070322252 0.6109194740829779 
0.14568450176363928 0.6204563049120766 
0.1392210565977483 0.6302120122990712 
0.1321733353219749 0.6401205287975322 
0.12460563774028524 0.6505882920813842 
0.11778548903911594 0.660442686424658 
0.1099903111928615 0.671340295095301 
0.10260188555518399 0.6827124454748473 
0.09556738517255386 0.6936780855923743 
0.08830282968561598 0.7057666554838303 
0.08073577440185506 0.7177139857528547 
0.07319747950678764 0.7312592394169986 
0.0657247968334868 0.745306003895492 
0.05857341520786658 0.7603664132260437 
0.05096112762572898 0.7767421214214351 
0.04340811445117718 0.7944080546123157 
0.0354162559555101 0.8142819403963564 
0.027599095884464662 0.8375703661731417 
0.019387712682862962 0.8663250727744773 
0.010503678806562642 0.9058759811553683 
0.0019496426844977464 0.9889030150616963 
