0.9971424916720335 0.6733385826285196 0.6623653231581789 0.7603361941832663 0.7503712242267162 0.6567407244538737 0.7871613049624884 0.6590258814882848 0.9028925588317748 0.948749074022248 0.9614254608688423 0.9768025240388523 0.9434263264928826 0.2890065057238505 1.0 0.5262400756583614 0.9622829877202895 0.7693480358515598 0.9804460057938635 0.9472830642885708 0.9496670301110108 0.9864198247450822 0.8903888795773087 0.9701641177194502 0.7564046722710513 0.7579996018692043 0.6997336263068881 0.5497277178261233 0.6037171212971001 0.42405317558403655 
0.9741974457453627 0.3680070879800247 0.40385923506622023 0.4635153193253887 0.5071972211219407 0.5387860018213622 0.662737442866586 0.5835486515732276 0.6908950601749937 0.7905615822336902 0.7935498417273423 0.8295881034537406 0.8733686868613617 0.8426620657871198 0.9432765540024088 0.8941649702928665 0.9895318260227663 0.9714479136361814 0.9889400550558121 0.9982947638769158 0.9888088200581329 0.999059864483745 0.9844810818079761 0.9420622896975298 0.9179265689388634 0.9096352579731961 0.8651687945497678 0.7998715451310019 0.8104476495944128 0.7299661934013453 
0.9571813806343792 0.20288173523505798 0.246915948901872 0.2632129810549664 0.34990944405835545 0.40965932260604887 0.500684598268109 0.4844870231316248 0.5483779807277558 0.6316937988664254 0.6487568310751058 0.6938604768934133 0.7454678889322999 0.8242523160710704 0.8399758542306747 0.915398261327107 0.9784102690186346 0.988676384567102 0.9435185056680635 0.9763152798233041 0.9826861933743153 1.0 1.0 0.9430893894799632 0.9755732657467864 0.9634837663094972 0.9343659425047541 0.9117191411062133 0.9001529284010525 0.8700547805462105 
0.9359497523293401 0.09667757252334473 0.11727220335291143 0.13978853165930327 0.19684355977662651 0.28291383091960787 0.282219736915159 0.31462994135776845 0.34831331377800856 0.410251960542596 0.44713053550152065 0.5130050933805939 0.5563667859370133 0.6075960349919461 0.6551422102530844 0.7306842251841308 0.7647247054925492 0.8213210161033154 0.8174616577227857 0.8830627761797858 0.8910138109101366 0.9454711030730019 0.9534988329660157 0.942193207533986 0.9823901487869697 0.981332265840732 0.9735784730278393 0.9635972758700035 0.962234399623151 0.9492704992502952 
0.916199815708392 0.023911598590831654 0.04938485430743601 0.052156703982773 0.08188034733579211 0.0820925683453735 0.11323400926621593 0.17199226972240322 0.18554019055230864 0.23046619301437166 0.26900784900502883 0.3412853439092613 0.3893942553684516 0.4076888897943045 0.48558048351755745 0.5409217323500587 0.5993886860639654 0.6360417011696828 0.6770461989829661 0.7712790692356455 0.7778337627642233 0.8570571616159456 0.8818887812466385 0.9083219088652268 0.9557070017164302 0.9602068277973637 0.9855299567084521 0.9736207836413886 0.9974164117820508 0.9839996523637291 
0.899239596312968 0.024684594842427257 0.019261890129888232 0.018296874472357907 0.038999902533769365 0.04833008269480249 0.04869107213260801 0.09699421948485953 0.10435306010569681 0.132555633050734 0.16590338225604723 0.21905421557399044 0.25228901686528266 0.2844071800913632 0.34611576824410417 0.39894889940208755 0.43578437622655 0.4879484394746235 0.526764457576115 0.6247046468460883 0.6326531230607819 0.7179044159937875 0.7463106216797162 0.7951795290026987 0.8514823198161887 0.8780735644745654 0.9014325907226806 0.9194292352833244 0.9420468467545111 0.9656300954649415 
0.8837735289281907 0.04295174182859486 0.07236832793802689 0.004675950508762419 0.015220553233257732 0.03285670401723597 0.02240353030536511 0.019776119773034805 0.035571365260166604 0.058873973067121735 0.09601103360010299 0.10480996434346061 0.13606461872458514 0.17510502281580953 0.22206571203855638 0.2626378965730494 0.2803867530812046 0.34170126381582483 0.38137238646162885 0.46891337224356766 0.4886982613071566 0.5711696621933932 0.597485482082835 0.6552978598878656 0.716090222835047 0.7601349154615118 0.778736599491195 0.810046271061678 0.8744844673838255 0.9038528382593232 
0.8653248138570158 0.12381178749181065 0.0916959244982703 0.039285922320989056 0.04241585737314548 0.05305586829077548 0.017330985092543744 0.026756833941933622 0.018242202774616335 0.01609256076952155 0.007712988745436605 0.023373388892422284 0.04900605635925251 0.05293791339929446 0.11034351421994054 0.09813225540409343 0.17874325115838113 0.19716285441223871 0.21982144208134313 0.2977822371298473 0.32283638568829714 0.38079753899841506 0.4374656281804431 0.5092976371747429 0.5715301700021624 0.609926947536624 0.6243584114884175 0.6921641505867286 0.7407854978765022 0.7717945672907918 
0.850487208582106 0.23699789642304497 0.22850367361305995 0.11206691000064578 0.10426892982704578 0.11560777161564367 0.056749886535310864 0.04811664970650499 0.025766082798806524 0.003177092957106109 0.0 0.0 0.0 0.002185412327833619 0.019127295744207976 0.023191313188941486 0.06308534923642929 0.08975080421407727 0.12797783225326134 0.1588387657364849 0.19068490900415963 0.24959730195319846 0.29027372947217134 0.3474655981913595 0.4089641136842931 0.47131224632110286 0.4484354004132346 0.5501497848803304 0.5956287838586891 0.6661511349131384 
0.8354689639706196 0.3615558577172517 0.31273743649860286 0.24332249612011567 0.19657224917793842 0.1799532631895291 0.1659359451336181 0.11980974991389717 0.0709440867813518 0.05360676434405938 0.03218947217622832 0.0065876466387830915 0.009271451581515187 0.01930576614755379 0.043247986752497955 0.0 0.03411752100224873 0.055112834526463324 0.07798138455150848 0.11201786952762914 0.11812780557986723 0.10890064075911829 0.1864629242150744 0.22484281884713306 0.29026101250224007 0.35766060555223267 0.3282668366701747 0.4368657683123647 0.4760888803170409 0.5182240101758557 
